,f1,f2,f3,q33s,q41s,q41c,q42s,iqa,q44s,q31c,q32c,q21c,q20,q33c,q44c,q10,q22c,q30,q40,q11c,q42c,q11s,q21s,q32s,q22s,q00,q31s,q43s,q43c
10,1.9484920812667694,1.6095292442585378,1.5876292920989932,-0.39599742910117464,-0.0005291888825290227,-0.0005401979454183778,0.06725460767804708,-75.440138324,0.12108828419098365,-0.3710655682964852,3.388099689824003e-05,2.476884030298605e-05,-0.7654256046002588,0.48093990736233255,3.267235893947932,-2.4857532608391075e-06,0.005928075645664275,-0.00010787544064333465,1.5340925662319873,-0.16007703456908134,0.07639201164025057,-0.13963469906612927,5.658545970273785e-06,0.00013835641417049642,-0.19067766885266432,-1.1310281756,-0.35936268164886703,0.00017686656175319685,-0.000663392227782646
11,2.121961643335947,2.429038959933975,1.8819498934224115,-0.38710771524990756,1.4570247143781176e-05,-1.2626485353403844e-05,0.22091806038753115,-75.407135122,1.6601227392980753,-0.3198240031130765,3.674136686674399e-05,1.4449951279823158e-05,-0.8771128593452961,1.0142528978208338,2.5826843681417344,3.25012764053334e-06,0.05402121287811208,-2.933888939493645e-05,1.3288856043470882,-0.10258993475421527,-0.2234378540757399,-0.08142415830824422,6.2203561713646936e-06,2.867114469234114e-05,-0.41849552319056643,-0.89443727535,-0.4836991954861352,0.0003718852988397012,3.0030592500310986e-05
12,2.234258798740693,1.8999166144858646,2.136091629495619,0.11769122987130336,0.00024138568875295248,-0.00023579112479758514,0.8113626488650035,-75.441977854,2.2558551823309916,-0.2513889292243668,-5.7354993895618354e-05,1.7598673626282555e-05,-0.7280279651927503,1.0310830294234217,0.7810941372554416,-1.7289586647177102e-05,0.3968639146382471,7.020334449456007e-05,1.599701906704875,-0.01963215032962127,-0.39596832772040075,-0.1484397437937389,-4.5369572988817125e-05,0.00014277804450679534,-0.4555479929904265,-1.0794185008,-0.35202217340869335,-0.0008383405203968148,-0.00024120592128576434
13,1.8083694526796892,2.1426452434029644,2.022747202989147,-0.16421405744265918,-0.00012383256382558647,-7.01224371632537e-05,0.6246588839387118,-75.447814572,1.9984750770237707,-0.21115746206740477,3.688350090134033e-05,3.448428176431362e-05,-0.7234992111618426,0.97825304558484,1.858257315944819,1.7009611181227277e-05,0.16395742685120282,3.412819260628706e-05,1.6535377151017372,-0.11566811268490917,-0.4099807215106573,-0.1168130040368432,1.4431111667402065e-05,0.00017868638325317432,-0.4979508658402182,-1.1082353026,-0.4176204954625935,0.00036538331199968216,-0.0001904775287184096
14,1.9179694052646663,2.471027688879762,1.9222540214852004,-0.36056076653195435,4.766810928272789e-05,-0.00015793641854742316,0.3044511638917048,-75.414790293,1.6781576416875938,-0.2643177901165803,-4.463585884722796e-05,-7.9682790986627e-06,-0.8252634531109173,0.9858323463261642,2.4921521646782927,4.69671773878572e-06,0.020544780035663453,6.301344511213392e-05,1.4532784105288095,-0.13628511802219664,-0.37907269692956236,-0.07811537248134781,1.8910463687767423e-05,8.760977278875593e-05,-0.4644811152455431,-0.96440568947,-0.47641766779848294,0.00040795531243842636,-7.976633414391856e-05
15,2.217379819454497,2.2275271117073374,1.5996831415042483,-0.5555720143123126,-2.8095495794630826e-05,-1.7260754932027194e-05,0.015067080428952948,-75.412254533,0.18716599730677966,-0.42535172728617554,2.2857908648454755e-05,-2.7220170812425237e-06,-0.9048796563459608,0.6027861382633456,3.249359211052829,-6.662718639961068e-06,0.0011706965534422078,-4.419190688403907e-05,1.2180483443197898,-0.10437379832634104,-0.007125134982021327,-0.1057453984835986,-1.927515614032563e-06,-2.555644299362552e-05,-0.14894819084024466,-0.87116286143,-0.438973261678674,-1.5859034518877064e-05,0.00021539337125370896
16,1.917385218442055,1.5851473207197984,1.9976733029619174,-0.10682688148526508,-0.0004794749379905359,1.4426984035766734e-06,0.7240280144915356,-75.445694545,1.9636212409152756,-0.2479011698291847,-8.09319032496039e-05,2.558079313303001e-05,-0.6658731047985841,0.863692559796045,1.6498901165488913,2.0746062617503502e-06,0.1778420175665085,-8.352699670879926e-05,1.7271610215048048,-0.10991336548712075,-0.3847149188706258,-0.126199862899073,1.4995463435541949e-05,5.217498434322344e-05,-0.4575169229093273,-1.2149267899,-0.34913730201684584,-0.0010162631805452165,-0.00015176381660239558
17,1.9241448285575367,2.398272208778523,1.4297674675251615,-0.5526803147300655,0.0002696187239599982,0.0003487289098437516,-0.01853555134620303,-75.411729154,-0.8325963350322565,-0.39120896812749806,-2.9836819641519075e-05,-1.729913803905762e-05,-0.8616297729869911,0.23403430951524928,3.236685894336284,-2.9200682947904018e-06,-0.1403708604116419,8.540450460416441e-05,1.178764793967474,-0.17947827769851055,-0.32748417612300873,-0.09973765457400312,-2.1917410634468178e-05,-0.0001351022027009951,0.015581346796359629,-0.90844231109,-0.37790461867803893,-0.0007927709994090627,0.0001219758576010946
18,2.1025812145490206,2.0891172606746435,2.1844592013584436,0.14238496408350296,-6.918717953513277e-05,3.6271883062723455e-05,0.7926090774328508,-75.445039531,2.1020248764103044,-0.19077108218658165,3.925753773956496e-05,3.2691086648125487e-07,-0.7219913550735589,1.0312722695497563,0.7397271298941356,-1.3186256467012658e-05,0.36579519341864597,-4.291378315271488e-05,1.5865326745252237,-0.060702110598364716,-0.5532615849080678,-0.12300095719419116,-2.3726388315811018e-05,1.764243591797443e-05,-0.5117298914330332,-1.074858291,-0.36248036676831963,-0.00033774821622215196,-3.4720916974072973e-05
19,2.182338620795801,1.760667185996744,1.338700989883909,-0.3761828643213741,3.379878819005296e-05,9.046635269717975e-05,-0.17457723138225859,-75.429959163,-1.6346946798151916,-0.3928051104372537,1.8351926620932495e-05,6.709965790605705e-06,-0.8128025495794233,0.28556086045433876,2.9629450766198855,2.1463478718855566e-06,0.1162068645395097,1.7602290883357574e-05,1.1959711845219705,-0.17441564145521035,0.23196438801557834,-0.16896844647338888,-1.0388878716987413e-05,-5.1630932803225394e-05,0.0077411031261743896,-1.0008394617,-0.278768854224979,-4.31707223393867e-05,-6.168541408289321e-05
20,2.147881602801628,1.8213766590950764,1.9012214080232843,-0.20699617892231767,2.3438556915284266e-05,0.0001309187705845129,0.5111371932169599,-75.444867498,2.029160880955581,-0.33335240090734464,-8.947662792000527e-05,-2.6294197722562924e-05,-0.7608569050656746,0.9350264685822559,2.271160803376269,2.4529066061200477e-06,0.21468416029203033,-3.3396772511608275e-05,1.6180412647586317,-0.0693644775276571,-0.02631394764737413,-0.15902442715386908,3.0916450665011155e-05,-4.794224873612331e-05,-0.38624586933967764,-1.0769774987,-0.40003874112022564,0.0001946238853061019,0.0006189869775390582
21,1.663650879560328,1.8586757987352671,1.5454009727958906,-0.437224508381617,6.610733859197992e-05,-2.0527441812921865e-05,0.015847074286800055,-75.446417915,-0.1677212588257402,-0.3583709333968903,1.0171514258200981e-05,-1.039861826448341e-06,-0.7552032125225686,0.37309685271870946,3.3348818466560175,-7.478592718851429e-07,-0.0010767481483653757,-2.433208025911203e-06,1.5380138877676746,-0.15747674338191503,-0.03949711599455179,-0.17096557752954367,-2.430855851520397e-06,-6.961064039431813e-06,-0.1581793799127672,-1.142577821,-0.35689099403480834,-0.0001511443824908324,-8.90755790502579e-06
22,1.714505976445541,1.9628528327245438,2.1277509257979745,0.03019249099129523,-6.289130328809679e-05,0.00018236992154689903,0.938186749758114,-75.457947365,1.8984670619154231,-0.16303876645139906,-9.169820511822522e-05,-2.256119168447752e-05,-0.6301003041628648,0.8911663721133759,0.995435841046237,-2.3159491330804194e-06,0.29347674378925825,-1.4293357704253662e-05,1.7463374991949838,-0.0793743836309692,-0.5600560225982324,-0.14641033297357323,9.830626748295783e-06,-4.47945473040625e-05,-0.47429448134700697,-1.2121261491,-0.33765846151338075,0.0002445515853223295,5.864042138294644e-05
23,1.7225219186085285,1.940492570341382,1.358662000404685,-0.4027304971498375,0.00036806776339311784,0.0004303886531034119,-0.12065882464671646,-75.444706424,-1.3659193340372169,-0.3547341780905344,-2.13804738950117e-06,-4.073290306294117e-06,-0.7640119007665691,0.16170470638090556,3.1417418108969923,1.217110305345992e-06,-0.025432928151404893,5.93373386273445e-05,1.3336222633430188,-0.2109041253528131,-0.12113099727049254,-0.17516425588232926,-1.367455879542113e-05,-0.00011863930622513702,-0.003572190383268639,-1.0918180734,-0.2955598078403272,-0.000683294640511034,0.00025051939812300244
24,2.133883603460164,2.112242856806806,1.6306060001136495,-0.5110875289715457,0.00018072084548501966,-4.24082046765935e-05,0.05522762261863571,-75.429159625,0.3990708531009896,-0.40759933538330606,-3.9254603127373416e-05,-8.956176584732471e-06,-0.8610178144602951,0.6212950463146664,3.2844041818667526,1.3832739207339517e-06,0.019740442779434243,7.642697158258618e-06,1.3451751171827926,-0.11621174796296556,0.014101072665001017,-0.12838864185548582,6.314380799141888e-06,-3.083810151394543e-06,-0.19091350148604158,-0.94201534579,-0.42925467030555925,-6.536727064737799e-05,1.646960948560044e-05
25,1.8949902718890637,1.98968563396768,1.3408405697828982,-0.4174404751570135,0.00019528475363402974,0.00020109943767828556,-0.10633923256864504,-75.44351999,-1.52412211230166,-0.3625378583070303,-3.10924569499554e-05,-8.247327546901405e-06,-0.7859973410910229,0.1704159626265537,3.146492099184229,-1.181646168579853e-06,-0.01887025231154324,3.265831529797314e-05,1.2504365591912563,-0.2163541151799685,-0.09043784018617153,-0.16396897832546437,-4.288952490951199e-06,-7.095242108040077e-05,0.035398488050217086,-1.0306792727,-0.29520644755114156,-0.0004694150754101168,0.00020151301147912964
26,1.8440209209001692,1.752621628474783,1.3332496336712423,-0.35806994233176703,-0.0001629517163718389,-0.00012866422700826983,-0.17569650037199014,-75.447390448,-1.5897027539808974,-0.3524949447070027,-7.72814601476761e-05,-5.6602233222465816e-08,-0.7492257073878904,0.17859307641321714,3.0480411198128072,5.7963717353670674e-08,0.006572666715016772,-3.818599378689613e-05,1.3430914776107605,-0.2301731190022513,-0.009953337003981724,-0.17609220949349508,1.193978350243133e-05,4.4434456831547067e-05,0.0019990401669154863,-1.1121170686,-0.27470199722744465,-0.00011384207786413613,-0.0005206364005654685
27,1.901595520516307,1.9477851653045835,1.985046297300265,-0.1617483742216386,0.00010459854873419598,0.00014231148278716317,0.658464712425748,-75.457669355,2.0874122923525196,-0.2491986198648089,-4.392101402010235e-05,-1.252585465280637e-05,-0.6973550663709671,0.9301943840053393,1.9523248187048257,7.61752061654436e-07,0.18880730220377878,5.3872092769476077e-05,1.7240906819251138,-0.10435096200162032,-0.3021038732362361,-0.1537450254343459,6.660236181299467e-07,5.1299278812221035e-06,-0.44756613366739434,-1.1408940881,-0.39119389829713225,-2.779692558571351e-05,1.0229937200822489e-05
28,1.982098554901835,1.7813860516736284,2.3447332897826114,0.272841604592916,-0.0007318779337334616,-0.00033782862855417803,1.0910018138458875,-75.464024512,0.8739307520017319,-0.11814250741291359,-0.00014066455050827667,-3.610115111519327e-06,-0.5531638791522537,0.6993276895011595,0.02487583059314237,-1.8238851608037843e-06,0.4402258009085539,-0.00015803854650936477,1.7257941988310295,-0.0518279739460284,-1.111127802149676,-0.136530177612767,2.5155314426168416e-05,-5.573582581597071e-05,-0.44364293009689154,-1.2498169633,-0.2272344297300766,-0.0002325178030402868,0.0006792605916935463
29,1.8609286067875588,1.9227291166543752,1.5948316252910442,-0.45651991569464445,-4.382448175302497e-05,1.7885668615062766e-05,0.059223008158786054,-75.451519781,0.158192828770174,-0.3688485454896898,5.33605570665453e-05,1.452531210302037e-06,-0.7707265608763437,0.4726656787881125,3.405275657366931,-1.378441872125491e-06,-0.005936411311031075,-5.165635237855924e-06,1.543915748475388,-0.16290734943540217,-0.033209392779326004,-0.16359376267340725,-1.7015831176493184e-05,-5.192431512300548e-05,-0.18446101158439637,-1.0887146189,-0.3835185647416513,0.00010988126010296885,0.00015490528768338056
30,1.8288655444209991,1.6643475376965688,1.7606812628748632,-0.3467038541807457,0.00023611216635073087,9.731772966315244e-05,0.3330818062067562,-75.450046078,1.1998560437095271,-0.3266297894564743,2.067271295162992e-05,-7.914075527587278e-07,-0.7217651103387249,0.6682502565877239,2.93151047498933,2.3736319647027493e-06,0.05152495289644259,9.303638424098745e-05,1.69583095348805,-0.13668696631442678,-0.06030448920684724,-0.1461128769874577,-6.9853591691968535e-06,-1.5967822560303475e-05,-0.32216429111367123,-1.1798990445,-0.3842716159478882,0.0004008017977521284,5.925122777031691e-05
31,1.864693476304348,1.9002280805848673,1.602941482513794,-0.4492256296339389,4.457162646389913e-05,-0.0001221660384969535,0.07034316376040545,-75.452199749,0.21492558837148978,-0.36787240573256896,-7.446932003429958e-05,7.225637763120153e-06,-0.7669997890805074,0.4845692315903206,3.398713851220247,-1.6681128890763675e-06,0.0007465342185040419,-8.410592142096829e-05,1.5581798077469315,-0.16135942893217967,-0.019484948494869453,-0.1651101330217044,1.780415970196416e-05,1.3548691660880235e-05,-0.19194247205535156,-1.0953308435,-0.38313495713901563,-0.00024460919163841766,0.00011180789546783147
32,1.7156229047639318,1.8589381360225232,1.9162652996313618,-0.23992366527158732,0.0001689627948698891,-4.145116697829702e-05,0.6079737180524061,-75.45602413,1.8272353605410994,-0.260468286352715,6.5581232369328e-05,1.8135861511274342e-05,-0.6847758094082885,0.8243005459356023,2.2698276104779884,6.899035937583953e-06,0.15204039907048655,1.6509885300948165e-05,1.7535476899476443,-0.1035190237301351,-0.21592889261444073,-0.1588754608590669,-1.4004023437556517e-06,-4.111798438516063e-05,-0.4093742412768168,-1.1928715527,-0.38623323809654037,-0.00023738106269234762,0.0002196651191897407
33,1.8873771454168555,2.226448044774617,1.7401991919852167,-0.5134445981196176,-4.4405616720874096e-05,6.419317760721071e-06,0.1592880756998615,-75.434485468,0.9447577158545108,-0.3404502757522414,-7.077496807319685e-05,-1.796310372007064e-05,-0.8205981488978319,0.7108155257565486,3.1098975833201576,-5.069093725280915e-06,-0.05244306310113041,5.3451299656406825e-05,1.4837356839314442,-0.14589058075575043,-0.25110311893960774,-0.10391087200539825,7.030097413344487e-07,5.7092181054560174e-05,-0.31343319408335824,-1.00370472,-0.46106364163814667,0.0002369518450333038,-0.00013874441967100126
34,1.847954567434673,1.8587689677452446,2.0737158522292605,-0.029037360564972258,-2.9165851698358022e-05,8.939556611766778e-06,0.8583999488217667,-75.46208727,2.0611910224300263,-0.204058473499369,1.269514731746179e-05,-2.0463891822068004e-05,-0.6434591014378334,0.9056967721727304,1.3105858370553722,-1.961173298938891e-05,0.25479426613375794,-3.7590585294037734e-05,1.7686884424686997,-0.09225062061589459,-0.4725316119873322,-0.1558990827951906,-3.152782109863246e-05,-1.0136630140863579e-05,-0.4639688770183497,-1.1992840188,-0.3469318851724839,0.00031291075893327946,-0.00038979570865942993
35,1.806276723105908,1.8175405235454873,1.5183872664028848,-0.4277236046709804,-4.626854567381436e-06,-6.431680641297996e-06,-0.017060849232375608,-75.451682669,-0.35727378036840607,-0.3663068111395383,-7.51477058736199e-05,-1.0321756855254647e-05,-0.7573963379852935,0.362986261304107,3.399666520740529,-2.5162977831741373e-06,-0.007552748781476038,1.1760419983766063e-05,1.5174305652654672,-0.17956594161178635,-0.0049247404768085435,-0.1708284306719879,1.0082674157730105e-06,2.7130512551766223e-05,-0.1312842567620681,-1.1212685753,-0.3481154446279774,-0.00011282739666006444,-0.00042595438865515166
36,2.0318147609199855,2.5186964212094227,1.4308417261744317,-0.5633274496549002,-0.00010942869188224832,0.0001276978362778816,-0.02693562256502239,-75.395681978,-0.811526572354913,-0.4110092319830661,6.657386032321557e-05,1.4223297149001676e-05,-0.8873536564051104,0.26622139382027465,3.1989551361713136,-8.547151362711669e-07,-0.11927290545448042,-1.3644242395095293e-05,1.1149966825061328,-0.1614647387353614,-0.2924240240896947,-0.0953809481984203,-6.809665401020302e-06,4.2098781248050974e-07,0.03516590757734422,-0.84848209912,-0.3851683442482449,4.0552084896528156e-05,0.0002069097329844995
37,1.8761768298885726,1.9041741061116924,1.7377137355930545,-0.4047665996128413,-0.00012814758805681034,-3.305377360804772e-05,0.2528499569079621,-75.454348323,1.0766000414896912,-0.3419097206186182,5.4478691399107254e-05,9.911775283132418e-06,-0.7493306621529331,0.6725130569298483,3.133400988641988,-9.675217512647438e-07,0.046288482911578534,-8.964385378649415e-06,1.65251907545129,-0.13805431832515477,-0.05396474265090174,-0.16155735179451808,-2.004238848976805e-06,0.00010889429919328156,-0.2992205188579774,-1.1120060084,-0.40779741131491964,0.00046790373419509386,-0.00016604426534750077
38,2.0236492213779305,1.8855782064377522,1.901074104025378,-0.23944360461087236,0.00012120718851626927,-6.406393568864098e-05,0.5112322558081335,-75.452811598,1.959395785570081,-0.3078104309905374,-3.502275037993159e-05,-8.432550695417347e-06,-0.7365694756091814,0.9018581329326316,2.379526373203231,-1.7749856616247617e-06,0.16785102293366086,3.0359220188233733e-05,1.6721079966436916,-0.09766637428813427,-0.1164503551125295,-0.15967993057318827,-2.1582868148922645e-06,-4.835982120270483e-05,-0.39800174093279095,-1.1031844779,-0.40383744865793947,-0.00027830910995767184,-1.2362969713046731e-05
39,1.8262044133165645,1.928073964642855,1.9190831098068108,-0.2486003337136995,-0.0001549529805884462,-0.00012822546087490902,0.5670501401372579,-75.457596626,1.8879789474103177,-0.2688690395620761,2.7152867762125245e-05,-7.786760763834383e-06,-0.702748981907608,0.8638985563414435,2.332739872413427,-1.5158221363553714e-05,0.14087767814719537,-6.288309901009148e-05,1.733199198096791,-0.11344187131475997,-0.22694171154229043,-0.15659317261807196,-2.4882393270226128e-05,-2.4388039484384957e-05,-0.4172475350648005,-1.1521254693,-0.39974736938175615,-5.1783692555245454e-05,2.7196127414536043e-05
40,1.8478145613358354,2.451791264493654,1.8686428156237662,-0.435436574292299,-0.00034571597335734277,8.228304309447001e-05,0.25985398647747127,-75.416728785,1.4416668513650905,-0.2805788112462157,6.640427347894825e-05,5.997839255989227e-06,-0.8227879466644015,0.9000818355896857,2.7040896471929585,3.3408612276795632e-06,-0.02406917786408521,6.998539713380788e-06,1.4697275027996484,-0.1416520423667221,-0.37798831303564334,-0.07949187490723648,5.589871310274929e-07,5.181406903191319e-05,-0.4274573640829869,-0.97947173093,-0.47942778775061023,0.00040536135996632213,-8.360116393490225e-05
41,1.8986204545282486,1.7597756263055777,1.8023034604809618,-0.32604104463557715,0.00015408443353323015,0.00014444708053107597,0.38931458006926223,-75.454959298,1.4643829213699524,-0.3235011097873472,9.500470831122569e-05,1.4370004093477257e-05,-0.7234255859000858,0.7432400942000658,2.832947244308735,3.926634575240895e-06,0.0878037158422773,4.174111863805563e-05,1.7066446851677592,-0.12729101837259127,-0.06444058602299922,-0.15834617873585022,-6.17396848135088e-06,1.907775082196287e-05,-0.34471651416246535,-1.1524065071,-0.3936965272898909,8.965107614348344e-05,6.649163176457208e-05
42,1.9200907091111248,1.9209482505093536,1.7712971394885202,-0.38516981265977235,-8.086605391528881e-05,1.9954665516109807e-05,0.29640205642174794,-75.453646831,1.2827139781766987,-0.3377080074695783,-2.0251323387862173e-05,2.599199409758707e-06,-0.7519351120660734,0.7311622089051695,3.026112772233936,1.2618181858409239e-06,0.06538708712930903,9.517172993439571e-08,1.6514044844231033,-0.1306359176887186,-0.06084218526478152,-0.15976441532568258,1.1469066528446236e-05,5.184432313003575e-05,-0.32256621796311796,-1.1007862456,-0.41328955922500127,0.0003648029158815116,3.328547372371695e-05
43,2.16749753984833,1.860789600148418,1.5490359503871995,-0.4370407427052187,0.0005785135326542396,0.0005776994973499961,0.005599746126202536,-75.436204908,-0.1423217425326859,-0.41373207642528054,7.201589711639221e-05,-8.130418462660658e-06,-0.8246897070922504,0.5146882339626591,3.359578223269507,-5.259734950205375e-06,0.0906451478123797,7.868882023398527e-05,1.3803051093975267,-0.12389251039429988,0.22158142053147822,-0.1665548064183924,-2.18443418966384e-05,-0.00011598809745816498,-0.134353385692092,-1.0015371781,-0.3677409396497898,-0.0003122548531853176,0.0005375373572473214
44,1.8138390933761612,1.7657183018519078,1.9198256869519859,-0.21793081063954284,-1.4121272056648264e-05,0.00012234607057022142,0.616486426396731,-75.457965721,1.8859775242576473,-0.26862841671963766,-0.00014139063590171453,-2.9563102276215767e-05,-0.6812573592653978,0.8312792124908974,2.2268986579673777,-4.273609681419118e-06,0.14852507403535978,5.58586954085955e-05,1.7620435174471174,-0.11210917895766459,-0.225576694368656,-0.15629170390625716,2.0976503295041184e-06,3.08426712136144e-05,-0.4122563931847919,-1.1945670816,-0.378198206327012,0.00018050330086432455,-0.0005410636563282735
45,1.9353594032800177,1.9387539284796107,1.7900322594764513,-0.375097701569292,6.249995743293369e-05,-7.054876657999073e-06,0.3188170280736768,-75.453026535,1.3861592313657067,-0.3337914508056631,6.670807763626128e-05,-1.7081234786755522e-06,-0.7537515237099316,0.7620814578753679,2.959638693586005,-2.840821652305703e-06,0.07412430125588736,-2.777087371921838e-05,1.6486206445129565,-0.12689130390512726,-0.0728232423006005,-0.15783442389132898,-6.631069757924105e-06,-6.550836792229513e-05,-0.3359510683087203,-1.0943818704,-0.41684361107447687,0.000270319224973603,0.0005047770228320802
46,1.8480230684077754,1.8112718843943338,2.065272266782612,-0.03632708569699808,0.00024663145280160473,0.00010524461674130378,0.8558805236042504,-75.461850065,2.0497464521158495,-0.208704206634689,3.5473921345600864e-05,1.1060948369884991e-05,-0.6405145101419895,0.8947428059115077,1.3361449006527197,7.749540903725927e-06,0.24846025062267713,0.00017117100658545215,1.7733197128770788,-0.09340551268506672,-0.4627638575703844,-0.15541240543652013,-1.179383559417608e-05,0.00010406881769342733,-0.4606651454591264,-1.2083649626,-0.3440008343702498,0.0003850048653739274,-0.0007295088722434378
